scenario_id,pool,topology,conflict_edge_count,relation,old_full_success,old_collision,old_unresolved,old_timeout,old_steps,old_interaction_share,old_interaction_segments,old_mean_linear,old_mean_abs_angular,old_mean_progress,old_mean_nearest,old_high_speed_close_rate,old_negative_progress_rate,old_stagnant_rate,old_multi_local_rate,old_max_concurrent_interaction,ie2_full_success,ie2_collision,ie2_unresolved,ie2_timeout,ie2_steps,ie2_interaction_share,ie2_interaction_segments,ie2_mean_linear,ie2_mean_abs_angular,ie2_mean_progress,ie2_mean_nearest,ie2_high_speed_close_rate,ie2_negative_progress_rate,ie2_stagnant_rate,ie2_multi_local_rate,ie2_max_concurrent_interaction
standard-20260717006586-853ab241751d,standard,edge1,1,tied,1,0,0,0,24,0.06493506493506493,1,0.20033081769943237,0.9990948915481568,0.008606910137261881,0.7028444686487421,0.0,0.4,0.6,0.4,1,1,0,0,0,22,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006351-be73ad5c10e9,standard,edge1,1,ie2_degraded,1,0,0,0,19,0.0,0,,,,,0.0,0.0,0.0,0.0,0,0,2,0,0,16,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717007073-ce3818a742ea,standard,edge1,1,tied,1,0,0,0,25,0.04054054054054054,1,0.6354253590106964,0.9349668025970459,0.03154887629363431,2.0959561538640794,0.0,0.3333333333333333,0.3333333333333333,0.0,1,1,0,0,0,21,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008909-83df375df2b6,dense,multi,2,tied,1,0,0,0,31,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,35,0.11764705882352941,2,0.1276365950703621,0.7595496952533722,0.004728159065100046,0.7838462779197402,0.2,0.3,0.8,0.0,2
standard-20260717006392-20ca8cd04d5b,standard,zero,0,tied,1,0,0,0,12,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,17,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008776-adbe08f7a8c0,dense,edge1,1,tied,1,0,0,0,34,0.26865671641791045,1,0.05627888275517358,0.9195752930310037,0.002448176932647138,,0.0,0.5,0.8333333333333334,0.0,1,1,0,0,0,26,0.09836065573770492,1,0.1865770866473516,0.883656899134318,0.004092843666347064,1.0897741056402115,0.0,0.16666666666666666,0.6666666666666666,0.0,1
dense-20260718009138-38a5a2eb225b,dense,zero,0,tied,1,0,0,0,32,0.125,1,0.0004958845674991608,0.9999999850988388,-0.015562806168140333,,0.0,0.625,1.0,0.0,1,1,0,0,0,11,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718009342-e413bb6628e2,dense,multi,5,tied,0,2,1,1,300,0.8111332007952287,21,0.006174768485567149,0.8576359001237114,0.00017808181184318569,1.6607048642674236,0.004901960784313725,0.46078431372549017,0.9950980392156863,0.15196078431372548,3,0,2,0,0,104,0.36666666666666664,8,0.036185684529217804,0.5909254837791774,0.0015054520552276348,0.7457894364457662,0.020202020202020204,0.3939393939393939,0.898989898989899,0.5050505050505051,4
standard-20260717006984-13351d0e9eb0,standard,edge1,1,tied,0,0,1,1,300,0.0,0,,,,,0.0,0.0,0.0,0.0,0,0,0,1,1,300,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008613-0acc802c5c05,dense,multi,3,tied,0,2,0,0,14,0.0,0,,,,,0.0,0.0,0.0,0.0,0,0,2,0,0,22,0.05263157894736842,1,0.25836411863565445,0.7371975556015968,0.009260093185841922,0.8415946189493468,0.25,0.0,0.5,0.5,1
dense-20260718009221-7718af59dbe6,dense,multi,3,tied,1,0,0,0,16,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,17,0.05,1,0.29083818818132084,0.7240212659041086,0.038907158006885524,0.9747629158365676,0.0,0.0,0.0,1.0,1
dense-20260718009189-8cc89d4891ab,dense,multi,3,ie2_improved,0,1,0,0,65,0.3191489361702128,3,0.1442927916844686,0.790272135225435,0.005784899269647233,,0.0,0.5,0.7666666666666667,0.0,1,1,0,0,0,33,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006622-fc55ea447a46,standard,zero,0,tied,1,0,0,0,17,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,25,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718009254-8367057c68cc,dense,edge1,1,tied,1,0,0,0,24,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,22,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717007060-41c216ee6e65,standard,zero,0,tied,1,0,0,0,16,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,13,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008662-8330d5ee213a,dense,multi,3,tied,1,0,0,0,24,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,23,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718009159-82c693204c0b,dense,multi,2,ie2_improved,0,0,1,1,300,0.7873563218390804,16,0.014142294543502975,0.9295347690052034,0.0005178438278427004,2.1580588781237644,0.0,0.551094890510949,0.9525547445255474,0.0072992700729927005,2,1,0,0,0,26,0.09090909090909091,2,0.12914935848675668,0.7504117824137211,0.00768607886037459,1.5758337165067913,0.0,0.0,0.625,0.25,1
standard-20260717006647-5ca039467bb6,standard,zero,0,tied,1,0,0,0,41,0.09433962264150944,1,0.001923602819442749,0.9224787697196006,0.0006860065354164114,3.1751522144846662,0.0,0.3,0.9,0.0,1,1,0,0,0,16,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008407-b29264fa5a20,dense,edge1,1,tied,1,0,0,0,29,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,30,0.04285714285714286,1,0.06475900610287984,0.22305864840745926,0.008720044939365179,1.2934364674395944,0.0,0.0,0.0,0.0,1
dense-20260718009161-f49c1bf982ff,dense,edge1,1,tied,1,0,0,0,19,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,51,0.17391304347826086,1,0.40006606793031096,1.0,-0.011626535839736232,,0.0,0.6875,0.875,0.0,1
dense-20260718009317-db62e21fe167,dense,multi,3,ie2_degraded,1,0,0,0,26,0.04285714285714286,1,0.6141659617424011,0.9267654220263163,0.04088820994918052,1.05134718959172,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,0,2,0,0,26,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006705-a17fa9c7c1f1,standard,zero,0,tied,1,0,0,0,18,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,17,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008225-9737b7426e4d,dense,edge1,1,tied,1,0,0,0,16,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,12,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717007050-339a798a2931,standard,edge1,1,tied,1,0,0,0,16,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,20,0.0,0,,,,,0.0,0.0,0.0,0.0,0
